id,name,sku,jan_code,weight,shape,material,unit_price,printing_cost,category,status,description,min_stock_alert,prefix,origin,variety,suffix,image_url
31870456-47c5-4ad8-b3fd-afb81fa97b5d,△【新版】シール小【ガイドライン】特栽山形県つや姫,1219883,なし,1,単袋,【シール】上質,8.8,0,sticker,active,△【新版】シール小【ガイドライン】特栽山形県つや姫,100,△,山形県,つや姫,,
8a830137-bdad-4785-b3a7-1bdf4c9c2d79,△【新版】シール小【ガイドライン】特栽米・新潟県佐渡産こしひかり,1239547,なし,2,単袋,【シール】上質,8.8,0,sticker,active,△【新版】シール小【ガイドライン】特栽米・新潟県佐渡産こしひかり,100,△,新潟県佐渡,こしひかり,,
012628bf-d749-4b0d-88c4-d8210ec5235c,△【新版】シール小【食味王ガイドライン】特栽・福井県ＪＡ越前たけふこしひかり,1222501,なし,2,単袋,【シール】上質,8.8,0,sticker,active,△【新版】シール小【食味王ガイドライン】特栽・福井県ＪＡ越前たけふこしひかり,100,△,福井県,こしひかり,,
f15d0228-d3aa-4ade-bbed-949b1b671ee0,△【新版】別注シール【家紋】４ｋ無洗米・新潟県魚沼こしひかり,1233884,なし,4,単袋,【シール】上質,58.5,0,sticker,active,△【新版】別注シール【家紋】４ｋ無洗米・新潟県魚沼こしひかり,100,△,新潟県,こしひかり,,
f5b903b6-8a37-4429-a129-8e19be2f36a4,△【新版】別注シールエディオン・100満ボルト・象印ロゴ（84×54MM),1225594,なし,,単袋,【シール】上質,19,0,sticker,active,△【新版】別注シールエディオン・100満ボルト・象印ロゴ（84×54MM),100,△,,,,
a1c822c0-d094-481b-b660-c381c80f66c3,△シール中　１Ｋ新潟県魚沼こしひかり（アピデ様）,1080057,なし,1,単袋,【シール】上質,14.3,0,sticker,active,△シール中　１Ｋ新潟県魚沼こしひかり（アピデ様）,100,△,新潟県,こしひかり,（アピデ様）,
d2e50e73-a7c2-47c1-bb74-bedf193ca31f,△シール大　1.3Ｋ　新潟県魚沼こしひかり（アピデ様）,1080059,なし,1.3,単袋,【シール】上質,17.6,0,sticker,active,△シール大　1.3Ｋ　新潟県魚沼こしひかり（アピデ様）,100,△,新潟県,こしひかり,（アピデ様）,
b410ffd7-04cf-41e2-ba05-8dc13979844c,△シール大　２Ｋ有機栽培米・滋賀こしひかり,1099720,なし,2,単袋,【シール】上質,17.6,0,sticker,active,△シール大　２Ｋ有機栽培米・滋賀こしひかり,100,△,,こしひかり,,
4087cbb6-6104-4999-b543-1b71893b1a14,△シール大　２Ｋ有機栽培米・滋賀県ミルキークイーン,1098698,なし,2,単袋,【シール】上質,17.6,0,sticker,active,△シール大　２Ｋ有機栽培米・滋賀県ミルキークイーン,100,△,滋賀県,ミルキークイーン,,
abc79389-493f-4d4a-aebf-578beffde5a4,△シール大　３Ｋ新潟県魚沼こしひかり（アピデ様）,1080065,なし,3,単袋,【シール】上質,17.6,0,sticker,active,△シール大　３Ｋ新潟県魚沼こしひかり（アピデ様）,100,△,新潟県,こしひかり,（アピデ様）,
1d4c39a5-97db-40d6-a89b-2dcca4874bae,△シール大　４Ｋあいちのかおり【陽娘】,1184643,-,4,単袋,【シール】上質,17.6,0,sticker,active,△シール大　４Ｋあいちのかおり【陽娘】,100,△,,,,
46935457-192f-4696-a28a-ca1ded8c22ac,△シール大　４Ｋ新潟県魚沼こしひかり（アピデ様）,1080067,なし,4,単袋,【シール】上質,17.6,0,sticker,active,△シール大　４Ｋ新潟県魚沼こしひかり（アピデ様）,100,△,新潟県,こしひかり,（アピデ様）,
43a3d35d-0cf8-49fa-9287-f2b0682d370d,△シール大　５Ｋあいちのかおり【陽娘】,1163083,-,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大　５Ｋあいちのかおり【陽娘】,100,△,,,,
1fff3c2b-e6d3-4d13-beb0-42949549b00c,△シール大　５Ｋ魚沼こしひかり（アピデ様）,1080069,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大　５Ｋ魚沼こしひかり（アピデ様）,100,△,魚沼,こしひかり,（アピデ様）,
790914f1-0998-41cd-9451-879d9d16d66e,△シール大【家紋】２Ｋ京都ひのひかり（ＪＡ京都やましろ指定）,1170330,なし,2,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】２Ｋ京都ひのひかり（ＪＡ京都やましろ指定）,100,△,京都,ひのひかり,（ＪＡ京都やましろ指定）,
a33dd10c-621d-4005-9769-08f9bb21e160,△シール大【家紋】２Ｋ有機栽培米・兵庫県丹波ひかみこしひかり,1080750,なし,2,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】２Ｋ有機栽培米・兵庫県丹波ひかみこしひかり,100,△,兵庫県,こしひかり,,
cb09ed49-5ea6-43e2-a964-b22d11e36241,△シール大【家紋】３Ｋ新潟県魚沼こしひかり,1198312,なし,3,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】３Ｋ新潟県魚沼こしひかり,100,△,新潟県,こしひかり,,
bc1cccad-03b5-46e1-9526-02ed93dd279f,△シール大【家紋】４Ｋ特栽米・新潟県魚沼こしひかり,1198316,なし,4,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】４Ｋ特栽米・新潟県魚沼こしひかり,100,△,新潟県,こしひかり,,
4fd98095-a6ca-475c-ba13-c22f665e8fc1,△シール大【家紋】５Ｋ埼玉県こしひかり,1195653,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】５Ｋ埼玉県こしひかり,100,△,,こしひかり,,
0ec94bd6-ef92-45b0-a995-e3ba01071304,△シール大【家紋】５Ｋ宮城県ひとめぼれ,1102808,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】５Ｋ宮城県ひとめぼれ,100,△,宮城県,ひとめぼれ,,
453710d5-6580-417f-9242-d04c70c5ce4a,△シール大【家紋】５Ｋ新潟県魚沼こしひかり,1040424,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】５Ｋ新潟県魚沼こしひかり,100,△,新潟県,こしひかり,,
ff5b0309-00ae-4c73-a467-075bce255355,△シール大【家紋】５Ｋ熊本県森のくまさん,1116472,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】５Ｋ熊本県森のくまさん,100,△,熊本県,森のくまさん,,
1f8c0c0f-e518-42b1-beb1-d9d372ba2859,△シール大【家紋】５Ｋ石川ひゃくまん穀,1231018,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大【家紋】５Ｋ石川ひゃくまん穀,100,△,,,,
08dec71b-f1b3-4197-b531-21d510d16505,△シール大【高度クリーン】２ＫJAたきかわ指定北海道ゆめぴりか,1212345,なし,2,単袋,【シール】上質,17.6,0,sticker,active,△シール大【高度クリーン】２ＫJAたきかわ指定北海道ゆめぴりか,100,△,北海道,ゆめぴりか,,
7eb49edf-3997-496f-8e9c-da8fa2c32eba,△シール大【高度クリーン】５Ｋ　ＪＡたきかわ指定・北海道ゆめぴりか,1212346,なし,5,単袋,【シール】上質,17.6,0,sticker,active,△シール大【高度クリーン】５Ｋ　ＪＡたきかわ指定・北海道ゆめぴりか,100,△,北海道,ゆめぴりか,,
984ea4bd-eaea-4629-a6b9-a122cfc29500,△シール大2.5Ｋ新潟県魚沼こしひかり（アピデ様）,1080063,なし,2.5,単袋,【シール】上質,17.6,0,sticker,active,△シール大2.5Ｋ新潟県魚沼こしひかり（アピデ様）,100,△,新潟県,こしひかり,（アピデ様）,
d4597a57-1945-48ed-a2d3-6b10c0b7811e,△シール大８Ｋ国内産こしひかり,1232572,なし,8,単袋,【シール】上質,17.6,0,sticker,active,△シール大８Ｋ国内産こしひかり,100,△,シール大８Ｋ国内,こしひかり,,
901c72ff-0e27-4ed2-8677-06814f576f5f,△シール小【ガイドライン】特栽米・秋田県大潟村あきたこまち（１・２Ｋ兼用）,1028119,なし,,単袋,【シール】上質,8.8,0,sticker,active,△シール小【ガイドライン】特栽米・秋田県大潟村あきたこまち（１・２Ｋ兼用）,100,△,秋田県,あきたこまち,（１・２Ｋ兼用）,
50d1fd27-a99d-4849-8c23-a5496aaf1e12,△シール小【ガイドライン】特栽米・青森県青天の霹靂（ＪＡＮなし）,1191417,なし,2,単袋,【シール】上質,8.8,0,sticker,active,△シール小【ガイドライン】特栽米・青森県青天の霹靂（ＪＡＮなし）,100,△,青森県,青天の霹靂,（ＪＡＮなし）,
2b4375a0-bd0f-47d9-b192-19cd843b7e08,△シール小【ガイドライン】雪室貯蔵米・北海道ゆめぴりか,1159781,なし,1,単袋,【シール】上質,8.8,0,sticker,active,△シール小【ガイドライン】雪室貯蔵米・北海道ゆめぴりか,100,△,北海道,ゆめぴりか,,
4c6c87a3-f64c-4b16-bc0e-57a5747d68a7,△シール小【食味王ガイドライン】特栽米・新潟県ＪＡ北越後こしひかり（１・２Ｋ兼用）,1028118,なし,2,単袋,【シール】上質,8.8,0,sticker,active,△シール小【食味王ガイドライン】特栽米・新潟県ＪＡ北越後こしひかり（１・２Ｋ兼用）,100,△,新潟県,こしひかり,（１・２Ｋ兼用）,
73021bea-38fa-4c2f-9fb1-d60edd117ccf,△小袋シール（正方形）金賞健康米の新春キャンペーン,1222278,なし,,単袋,【シール】上質,15,0,sticker,active,△小袋シール（正方形）金賞健康米の新春キャンペーン,100,△,,,,
8fc6e0ab-1dbc-4779-9854-d58e709a66c9,●（ロゴ無）5KｿﾌｸﾗSつながるおこめRZＳＰソフクラ無地,1170638,4.99E+12,5,RＺ,【ソフクラ】窓有り,166,0,bag,inactive,●（ロゴ無）5KｿﾌｸﾗSつながるおこめRZＳＰソフクラ無地,100,●,,,,
7cf70208-578f-4a02-b16c-3f7be8744992,●【改版（品種等変更）】シール小１Ｋ（表示）福井県いちほまれ（ダスキン用）,1219869,なし,1,単袋,【シール】上質,8.8,0,sticker,active,●【改版（品種等変更）】シール小１Ｋ（表示）福井県いちほまれ（ダスキン用）,100,●,福井県,いちほまれ,（ダスキン用）,
e551bec6-d7cd-45ae-82c9-6b8b20355ec7,●【改版】シール大【食味王】２Ｋ宮城県だて正夢（ＪＡＮなし）,1139843,なし,2,単袋,【シール】上質,16,0,sticker,active,●【改版】シール大【食味王】２Ｋ宮城県だて正夢（ＪＡＮなし）,100,●【改版】,宮城県,,,
b20748cb-93f7-4b9e-92d0-93b0fa0d6c69,●【改版】シール大【食味王】２Ｋ滋賀県みずかがみ（ＪＡＮなし）,1089948,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【改版】シール大【食味王】２Ｋ滋賀県みずかがみ（ＪＡＮなし）,100,●【改版】,滋賀県,,,
6559ccb3-8627-42dd-9918-ce435163d40a,●【改版】シール小【ダスキン表示】１Ｋ香川おいでまい,1226856,なし,1,単袋,【シール】上質,8.8,0,sticker,active,●【改版】シール小【ダスキン表示】１Ｋ香川おいでまい,100,●【改版】,,,,
d2a8fe21-91e0-49ad-b685-ac9bf441bf54,●【改版】シール小1.2K【ダスキン表示】青森県青天の霹靂,1226855,なし,1.2,単袋,【シール】上質,8.8,0,sticker,active,●【改版】シール小1.2K【ダスキン表示】青森県青天の霹靂,100,●【改版】,青森県,青天の霹靂,,
f04339f0-0c95-4b82-bfe9-19972b531ed9,●【改版】シール小1.4K【ダスキン・表示】秋田県あきたこまち,1229383,なし,1.4,単袋,【シール】上質,0,0,sticker,active,●【改版】シール小1.4K【ダスキン・表示】秋田県あきたこまち,100,●【改版】,秋田県,あきたこまち,,
cfe247c6-9d33-4f3b-89d8-71580485e350,●【改版】別注シール【家紋】３Ｋ無洗米・島根県仁多米こしひかり,1022509,なし,3,単袋,【シール】上質,58.5,0,sticker,active,●【改版】別注シール【家紋】３Ｋ無洗米・島根県仁多米こしひかり,100,●【改版】,島根県,こしひかり,,
c4ff2db0-5e47-4394-a3fb-c2333c40b4b9,●【新版】NO.596【３００ｇ】メッセージライス秋田県あきたこまち（渋谷スクランブルスクエアテナント会,1214371,-,0.3,単袋,【真空和紙レーヨン】窓無し,16,0,bag,inactive,●【新版】NO.596【３００ｇ】メッセージライス秋田県あきたこまち（渋谷スクランブルスクエアテナント会,100,●【新版】,秋田県,あきたこまち,（渋谷スクランブルスクエアテナント会,
ad3b33a4-1cdb-4002-a11e-5503aeedd830,●【新版】NO.596【３００ｇ】メッセージライス長野県上伊那こしひかり（KOA株式会社様分）,1214034,-,0.3,単袋,【真空和紙レーヨン】窓無し,16,0,bag,inactive,●【新版】NO.596【３００ｇ】メッセージライス長野県上伊那こしひかり（KOA株式会社様分）,100,●【新版】,長野県,こしひかり,（KOA株式会社様分）,
e7c6d1a6-aa7e-42f0-aa2b-46d00960f4b5,●【新版】シール中　【味の素様分】３００ｇ宮城だて正夢,1213434,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　【味の素様分】３００ｇ宮城だて正夢,100,●【新版】,,,,
527238b1-5ecb-4c0b-8e82-22add3771fa5,●【新版】シール中　【味の素様分】３００ｇ山形つや姫,1213431,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　【味の素様分】３００ｇ山形つや姫,100,●【新版】,,つや姫,,
fd554517-44c7-4fd1-8abc-36f6531e4a3e,●【新版】シール中　【味の素様分】３００ｇ岩手銀河のしずく,1213433,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　【味の素様分】３００ｇ岩手銀河のしずく,100,●【新版】,,,,
ea02b013-1f7b-4ef1-b941-48fbc77382aa,●【新版】シール中　【味の素様分】３００ｇ福島こしひかり,1213464,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　【味の素様分】３００ｇ福島こしひかり,100,●【新版】,,こしひかり,,
9963dec4-8466-4d61-8d4a-fa6b9284f231,●【新版】シール中　【味の素様分】３００ｇ秋田あきたこまち,1213429,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　【味の素様分】３００ｇ秋田あきたこまち,100,●【新版】,,あきたこまち,,
480e208f-4cf3-4b64-be25-a465a72e3366,●【新版】シール中　【味の素様分】３００ｇ青森青天の霹靂,1213463,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　【味の素様分】３００ｇ青森青天の霹靂,100,●【新版】,青森,青天の霹靂,,
d6a8aac4-0722-46c2-a741-a7debcb6025b,●【新版】シール中　３００ｇ【GLBBJAPAN】新潟県こしひかり,1226944,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　３００ｇ【GLBBJAPAN】新潟県こしひかり,100,●【新版】,新潟県,こしひかり,,
ee330f4e-82d6-4f72-bd27-9854382219f4,●【新版】シール中　３００ｇ記念品　新潟魚沼こしひかり【ティジー株式会社】,1227303,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中　３００ｇ記念品　新潟魚沼こしひかり【ティジー株式会社】,100,●【新版】,新潟,こしひかり,【ティジー株式会社】,
02b6eb3e-3a02-4048-a9b8-fbf59c01dacc,●【新版】シール中【うれしいギフト】１Ｋ北海道ゆめぴりか（ＪＡＮなし）,1238765,なし,1,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中【うれしいギフト】１Ｋ北海道ゆめぴりか（ＪＡＮなし）,100,●【新版】,北海道,ゆめぴりか,（ＪＡＮなし）,
406f1c9b-7309-448f-92a8-bc048923d4cb,●【新版】シール中【ガイドライン表示・ファーマー】２Ｋ特栽・石川県奥能登棚田米こしひかり,1236917,なし,2,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中【ガイドライン表示・ファーマー】２Ｋ特栽・石川県奥能登棚田米こしひかり,100,●【新版】,石川県,こしひかり,,
38c2103a-3191-4a06-bcd7-5e75ccbf01c1,●【新版】シール中【家紋】450ｇ福井県産華越前（表示あり）,1234072,なし,0.45,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中【家紋】450ｇ福井県産華越前（表示あり）,100,●【新版】,450ｇ福井県,,,
9c5904c0-c678-4802-bf67-516ebc9f246e,●【新版】シール中【表示・ガイドライン】300G特別栽培米京都府やましろの恵（販売者：京都やましろ）,1215985,なし,0.3,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中【表示・ガイドライン】300G特別栽培米京都府やましろの恵（販売者：京都やましろ）,100,●【新版】,京都府,,,
08059fb8-c8bf-404e-91c9-eb82d71000aa,●【新版】シール中【食味王・脱酸素剤】１Ｋ奈良ヒノヒカリ（ＪＡＮなし）,1228239,なし,1,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中【食味王・脱酸素剤】１Ｋ奈良ヒノヒカリ（ＪＡＮなし）,100,●【新版】,,,,
cddf63a4-4c29-4b38-b7e9-7602bd6e5c0b,●【新版】シール中【食味王・脱酸素剤】１Ｋ山形つや姫（ＪＡＮなし）,1225010,なし,1,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中【食味王・脱酸素剤】１Ｋ山形つや姫（ＪＡＮなし）,100,●【新版】,,つや姫,（ＪＡＮなし）,
e31bd3bb-ec6c-4404-8fa9-a199b2f3b5c2,●【新版】シール中【食味王ＪＡＮ】１Ｋ特栽米・秋田県大潟村あきたこまち,1222115,4.99E+12,1,単袋,【シール】上質,14.3,0,sticker,active,●【新版】シール中【食味王ＪＡＮ】１Ｋ特栽米・秋田県大潟村あきたこまち,100,●【新版】,秋田県,あきたこまち,,
87b29edb-8376-4d0a-bd5d-99d03339fd79,●【新版】シール大【ライフフーズ】１Ｋ愛知県あいちのかおり,1233233,なし,1,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【ライフフーズ】１Ｋ愛知県あいちのかおり,100,●【新版】,,,,
9a1c3271-6a2e-4bc1-864f-bd760f6bd017,●【新版】シール大【家紋・ガイド表示・おきたま産】５Ｋ特栽米・山形つや姫,1245345,なし,5,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・ガイド表示・おきたま産】５Ｋ特栽米・山形つや姫,100,●【新版】,おきたま,つや姫,,
3ce5761a-f65c-4a26-a617-f45ecdb39668,●【新版】シール大【家紋・ガイド表示】３Ｋ特栽米・福井こしひかり,1244584,なし,3,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・ガイド表示】３Ｋ特栽米・福井こしひかり,100,●【新版】,,こしひかり,,
7e60d9aa-0291-433d-9478-84540032955d,●【新版】シール大【家紋・一括表示あり・脱酸素剤】２Ｋ有機栽培米・宮城県ひとめぼれ,1247193,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・一括表示あり・脱酸素剤】２Ｋ有機栽培米・宮城県ひとめぼれ,100,●【新版】,宮城県,ひとめぼれ,,
4b00857b-0e24-4e58-89fe-d9dcad8fad63,●【新版】シール大【家紋・表示】２Ｋ香川姫ごのみ,1244594,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・表示】２Ｋ香川姫ごのみ,100,●【新版】,,,,
e834c900-3fca-4fc4-84fb-4450c6972ba3,●【新版】シール大【家紋・表示】５Ｋ北海道ゆめぴりか,1245344,なし,5,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・表示】５Ｋ北海道ゆめぴりか,100,●【新版】,北海道,ゆめぴりか,,
210adabf-6ef0-4801-ae28-279cab47c0a9,●【新版】シール大【家紋・表示】５Ｋ秋田あきたこまち,1245346,なし,5,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・表示】５Ｋ秋田あきたこまち,100,●【新版】,,あきたこまち,,
8484ae8d-f526-40ec-9c07-7574a808f077,●【新版】シール大【家紋・表示】５Ｋ香川姫ごのみ,1244598,なし,5,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・表示】５Ｋ香川姫ごのみ,100,●【新版】,,,,
67a60155-d009-492c-8c2f-4f60e18d766c,●【新版】シール大【家紋・表示】５Ｋ魚沼こしひかり,1245342,なし,5,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・表示】５Ｋ魚沼こしひかり,100,●【新版】,魚沼,こしひかり,,
2be50dbc-dfde-4b3a-b815-e53899dca3bc,●【新版】シール大【家紋・表示あり】５Ｋ島根県仁多米こしひかり,1246064,なし,5,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋・表示あり】５Ｋ島根県仁多米こしひかり,100,●【新版】,島根県,こしひかり,,
f442d038-306d-43a2-bb07-4406cacf7c86,●【新版】シール大【家紋】１Ｋ福井県産華越前（表示あり）,1234076,なし,1,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【家紋】１Ｋ福井県産華越前（表示あり）,100,●【新版】,１Ｋ福井県,,,
f8accd23-af05-4b5b-bd88-f2ec0658c30a,●【新版】シール大【有機】２ｋ石坂さんの北海道旭川ゆめぴりか,1233867,なし,,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【有機】２ｋ石坂さんの北海道旭川ゆめぴりか,100,●【新版】,北海道,ゆめぴりか,,
a0c1130b-a92e-4419-b6c0-a5cbb2544d16,●【新版】シール大【金賞健康米・特別栽培米】３Ｋ山口県こしひかり（コープやまぐち様）,1217753,4.99E+12,3,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【金賞健康米・特別栽培米】３Ｋ山口県こしひかり（コープやまぐち様）,100,●【新版】,山口県,こしひかり,（コープやまぐち様）,
135828a9-8d44-4ef7-843d-54809a28708a,●【新版】シール大【食味王・年産あり】２Ｋ北海道ゆめぴりか（ＪＡＮなし）,1243714,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王・年産あり】２Ｋ北海道ゆめぴりか（ＪＡＮなし）,100,●【新版】,年,ゆめぴりか,（ＪＡＮなし）,
72bb1ac6-f141-448f-a574-e321836c655e,●【新版】シール大【食味王・年産あり】２Ｋ魚沼こしひかり（ＪＡＮなし）,1243716,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王・年産あり】２Ｋ魚沼こしひかり（ＪＡＮなし）,100,●【新版】,年,こしひかり,（ＪＡＮなし）,
938ea2f9-e47e-431a-bc0c-4a659ab9e318,●【新版】シール大【食味王・新米】２Ｋ福井県華越前（ＪＡＮなし）,1230813,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王・新米】２Ｋ福井県華越前（ＪＡＮなし）,100,●【新版】,福井県,,,
6082aef0-0243-4fde-af94-5d9bd541fb92,●【新版】シール大【食味王・特栽米・脱酸】２Ｋ特栽米・新潟県佐渡産こしひかり（ＪＡＮなし）,1239546,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王・特栽米・脱酸】２Ｋ特栽米・新潟県佐渡産こしひかり（ＪＡＮなし）,100,●【新版】,新潟県佐渡,こしひかり,（ＪＡＮなし）,
4eb802ff-076d-4f2d-a1fc-34d0400f050f,●【新版】シール大【食味王・省農薬米】２Ｋ福井県あきさかり,1222502,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王・省農薬米】２Ｋ福井県あきさかり,100,●【新版】,福井県,,,
4d2c0ffb-a701-4bad-ad43-4e411be02f59,●【新版】シール大【食味王・脱酸素剤】２Ｋ岩手県金色の風（ＪＡＮなし）,1224191,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王・脱酸素剤】２Ｋ岩手県金色の風（ＪＡＮなし）,100,●【新版】,岩手県,,,
4856aef2-6b6d-4f62-86be-c14e4ab5be7b,●【新版】シール大【食味王】２Ｋ特栽・福井県JA越前たけふこしひかり,1222500,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王】２Ｋ特栽・福井県JA越前たけふこしひかり,100,●【新版】,福井県,こしひかり,,
430b8068-81bd-4037-a9ae-91ff553d952b,●【新版】シール大【食味王】２Ｋ特栽米【ちくさの舞】兵庫県宍粟市こしひかり（ＪＡＮなし）,1216570,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王】２Ｋ特栽米【ちくさの舞】兵庫県宍粟市こしひかり（ＪＡＮなし）,100,●【新版】,兵庫県,こしひかり,（ＪＡＮなし）,
aa777394-8769-4332-a663-4f56b163a303,●【新版】シール大【食味王】２Ｋ福岡夢つくし（ＪＡＮなし）,1243460,なし,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大【食味王】２Ｋ福岡夢つくし（ＪＡＮなし）,100,●【新版】,,夢つくし,（ＪＡＮなし）,
aafbd1f0-8f95-4e78-8edb-b6dcbad96847,●【新版】シール大２Ｋ新米三重こしひかり,1233127,-,2,単袋,【シール】上質,17.6,0,sticker,active,●【新版】シール大２Ｋ新米三重こしひかり,100,●【新版】,,こしひかり,,
81babca8-6a42-4b11-962c-fa80f95214e4,●【新版】シール小【表示】３Ｋあいちのかおり【陽娘】,1236385,-,3,単袋,【シール】上質,8.8,0,sticker,active,●【新版】シール小【表示】３Ｋあいちのかおり【陽娘】,100,●【新版】,,,,
b7071450-3ebb-4808-b4d2-b774234706ce,●【新版】シール小【表示】３Ｋ山形つや姫,1245338,なし,3,単袋,【シール】上質,8.8,0,sticker,active,●【新版】シール小【表示】３Ｋ山形つや姫,100,●【新版】,,つや姫,,
